date,state,demand
2023-12-05,Gujarat,18177.0
2023-12-06,Gujarat,18144.0
2023-12-07,Gujarat,19050.0
2023-12-08,Gujarat,19271.0
2023-12-09,Gujarat,19556.0
2023-12-10,Gujarat,19021.0
2023-12-11,Gujarat,19977.0
2023-12-12,Gujarat,20326.0
2023-12-13,Gujarat,19900.0
2023-12-14,Gujarat,20242.0
2023-12-15,Gujarat,20302.0
2023-12-16,Gujarat,20982.0
2023-12-17,Gujarat,20076.0
2023-12-18,Gujarat,20519.0
2023-12-19,Gujarat,20170.0
2023-12-20,Gujarat,20174.0
2023-12-21,Gujarat,20588.0
2023-12-22,Gujarat,21382.0
2023-12-23,Gujarat,20879.0
2023-12-24,Gujarat,20385.0
2023-12-25,Gujarat,21408.0
2023-12-26,Gujarat,21128.0
2023-12-27,Gujarat,20607.0
2023-12-28,Gujarat,21328.0
2023-12-29,Gujarat,21370.0
2023-12-30,Gujarat,21160.0
2023-12-31,Gujarat,20596.0
2024-01-01,Gujarat,20388.0
2024-01-02,Gujarat,19210.0
2024-01-03,Gujarat,20260.0
2024-01-04,Gujarat,20395.0
2024-01-05,Gujarat,21235.0
2024-01-06,Gujarat,20951.0
2024-01-07,Gujarat,20556.0
2024-01-08,Gujarat,20978.0
2024-01-09,Gujarat,21037.0
2024-01-10,Gujarat,20686.0
2024-01-11,Gujarat,21450.0
2024-01-12,Gujarat,21861.0
2024-01-13,Gujarat,21520.0
2024-01-14,Gujarat,15589.0
2024-01-15,Gujarat,18638.0
2024-01-16,Gujarat,20628.0
2024-01-17,Gujarat,21159.0
2024-01-18,Gujarat,21007.0
2024-01-19,Gujarat,21616.0
2024-01-20,Gujarat,21528.0
2024-01-21,Gujarat,20487.0
2024-01-22,Gujarat,18546.0
2024-01-23,Gujarat,20527.0
2024-01-24,Gujarat,20632.0
2024-01-25,Gujarat,21017.0
2024-01-26,Gujarat,19566.0
2024-01-27,Gujarat,20575.0
2024-01-28,Gujarat,20555.0
2024-01-29,Gujarat,21542.0
2024-01-30,Gujarat,21021.0
2024-01-31,Gujarat,20572.0
2024-02-01,Gujarat,20346.0
2024-02-02,Gujarat,20511.0
2024-02-03,Gujarat,20795.0
2024-02-04,Gujarat,20482.0
2024-02-05,Gujarat,21248.0
2024-02-06,Gujarat,20810.0
2024-02-07,Gujarat,20391.0
2024-02-08,Gujarat,19994.0
2024-02-09,Gujarat,20205.0
2024-02-10,Gujarat,20209.0
2024-02-11,Gujarat,19428.0
2024-02-12,Gujarat,20576.0
2024-02-13,Gujarat,20613.0
2024-02-14,Gujarat,19478.0
2024-02-15,Gujarat,20146.0
2024-02-16,Gujarat,20099.0
2024-02-17,Gujarat,20416.0
2024-02-18,Gujarat,19270.0
2024-02-19,Gujarat,20086.0
2024-02-20,Gujarat,20392.0
2024-02-21,Gujarat,19826.0
2024-02-22,Gujarat,19317.0
2024-02-23,Gujarat,19239.0
2024-02-24,Gujarat,19550.0
2024-02-25,Gujarat,19098.0
2024-02-26,Gujarat,19983.0
2024-02-27,Gujarat,20151.0
2024-02-28,Gujarat,19812.0
2024-02-29,Gujarat,20254.0
2024-03-01,Gujarat,20340.0
2024-03-02,Gujarat,19992.0
2024-03-03,Gujarat,17203.0
2024-03-04,Gujarat,18575.0
2024-03-05,Gujarat,18860.0
2024-03-06,Gujarat,18569.0
2024-03-07,Gujarat,19566.0
2024-03-08,Gujarat,18427.0
2024-03-09,Gujarat,19731.0
2024-03-10,Gujarat,19725.0
2024-03-11,Gujarat,20417.0
2024-03-12,Gujarat,20553.0
2024-03-13,Gujarat,19967.0
2024-03-14,Gujarat,20462.0
2024-03-15,Gujarat,20690.0
2024-03-16,Gujarat,21041.0
2024-03-17,Gujarat,19910.0
2024-03-18,Gujarat,21388.0
2024-03-19,Gujarat,21220.0
2024-03-20,Gujarat,20831.0
2024-03-21,Gujarat,21339.0
2024-03-22,Gujarat,21186.0
2024-03-23,Gujarat,21202.0
2024-03-24,Gujarat,19574.0
2024-03-25,Gujarat,15632.0
2024-03-26,Gujarat,19854.0
2024-03-27,Gujarat,20708.0
2024-03-28,Gujarat,21515.0
2024-03-29,Gujarat,21843.0
2024-03-30,Gujarat,21639.0
2024-03-31,Gujarat,20027.0
2024-04-01,Gujarat,20870.0
2024-04-02,Gujarat,21305.0
2024-04-03,Gujarat,20487.0
2024-04-04,Gujarat,21250.0
2024-04-05,Gujarat,21435.0
2024-04-06,Gujarat,21408.0
2024-04-07,Gujarat,20529.0
2024-04-08,Gujarat,22399.0
2024-04-09,Gujarat,22843.0
2024-04-10,Gujarat,22133.0
2024-04-11,Gujarat,22237.0
2024-04-12,Gujarat,22231.0
2024-04-13,Gujarat,22439.0
2024-04-14,Gujarat,21583.0
2024-04-15,Gujarat,22851.0
2024-04-16,Gujarat,22891.0
2024-04-17,Gujarat,22322.0
2024-04-18,Gujarat,23289.0
2024-04-19,Gujarat,23916.0
2024-04-20,Gujarat,22312.0
2024-04-21,Gujarat,20642.0
2024-04-22,Gujarat,22440.0
2024-04-23,Gujarat,22451.0
2024-04-24,Gujarat,22377.0
2024-04-25,Gujarat,23074.0
2024-04-26,Gujarat,22855.0
2024-04-27,Gujarat,23547.0
2024-04-28,Gujarat,21790.0
2022-01-01,Delhi,4470.0
2022-01-02,Delhi,4034.0
2022-01-03,Delhi,4467.0
2022-01-04,Delhi,4441.0
2022-01-05,Delhi,4322.0
2022-01-06,Delhi,4269.0
2022-01-07,Delhi,4559.0
2022-01-08,Delhi,3345.0
2022-01-09,Delhi,3760.0
2022-01-10,Delhi,4573.0
2022-01-11,Delhi,4505.0
2022-01-12,Delhi,4615.0
2022-01-13,Delhi,4577.0
2022-01-14,Delhi,5087.0
2022-01-15,Delhi,4045.0
2022-01-16,Delhi,4125.0
2022-01-17,Delhi,4823.0
2022-01-18,Delhi,4898.0
2022-01-19,Delhi,4950.0
2022-01-20,Delhi,4788.0
2022-01-21,Delhi,5040.0
2022-01-22,Delhi,3912.0
2022-01-23,Delhi,4151.0
2022-01-24,Delhi,4828.0
2022-01-25,Delhi,4918.0
2022-01-26,Delhi,4187.0
2022-01-27,Delhi,4708.0
2022-01-28,Delhi,4997.0
2022-01-29,Delhi,4330.0
2022-01-30,Delhi,4341.0
2022-01-31,Delhi,4489.0
2022-02-01,Delhi,4572.0
2022-02-02,Delhi,4648.0
2022-02-03,Delhi,4520.0
2022-02-04,Delhi,4796.0
2022-02-05,Delhi,4626.0
2022-02-06,Delhi,4236.0
2022-02-07,Delhi,4361.0
2022-02-08,Delhi,4116.0
2022-02-09,Delhi,4196.0
2022-02-10,Delhi,4117.0
2022-02-11,Delhi,4321.0
2022-02-12,Delhi,3930.0
2022-02-13,Delhi,3851.0
2022-02-14,Delhi,3939.0
2022-02-15,Delhi,3917.0
2022-02-16,Delhi,3985.0
2022-02-17,Delhi,3819.0
2022-02-18,Delhi,3959.0
2022-02-19,Delhi,3560.0
2022-02-20,Delhi,3649.0
2022-02-21,Delhi,3705.0
2022-02-22,Delhi,3756.0
2022-02-23,Delhi,3871.0
2022-02-24,Delhi,3759.0
2022-02-25,Delhi,3858.0
2022-02-26,Delhi,3545.0
2022-02-27,Delhi,3577.0
2022-02-28,Delhi,3667.0
2022-03-01,Delhi,3946.0
2022-03-02,Delhi,3624.0
2022-03-03,Delhi,3655.0
2022-03-04,Delhi,3796.0
2022-03-05,Delhi,3428.0
2022-03-06,Delhi,3532.0
2022-03-07,Delhi,3673.0
2022-03-08,Delhi,3574.0
2022-03-09,Delhi,3589.0
2022-03-10,Delhi,3594.0
2022-03-11,Delhi,3660.0
2022-03-12,Delhi,3394.0
2022-03-13,Delhi,3354.0
2022-03-14,Delhi,3572.0
2022-03-15,Delhi,3734.0
2022-03-16,Delhi,3841.0
2022-03-17,Delhi,3797.0
2022-03-18,Delhi,2865.0
2022-03-19,Delhi,3387.0
2022-03-20,Delhi,3498.0
2022-03-21,Delhi,4041.0
2022-03-22,Delhi,3954.0
2022-03-23,Delhi,4004.0
2022-03-24,Delhi,3977.0
2022-03-25,Delhi,4004.0
2022-03-26,Delhi,4004.0
2022-03-27,Delhi,3558.0
2022-03-28,Delhi,4025.0
2022-03-29,Delhi,4241.0
2022-03-30,Delhi,4445.0
2022-03-31,Delhi,4588.0
2022-04-01,Delhi,4416.0
2022-04-02,Delhi,4111.0
2022-04-03,Delhi,4184.0
2022-04-04,Delhi,4494.0
2022-04-05,Delhi,4590.0
2022-04-06,Delhi,4675.0
2022-04-07,Delhi,4857.0
2022-04-08,Delhi,4999.0
2022-04-09,Delhi,4803.0
2022-04-10,Delhi,4936.0
2022-04-11,Delhi,5390.0
2022-04-12,Delhi,5197.0
2022-04-13,Delhi,5224.0
2022-04-14,Delhi,5057.0
2022-04-15,Delhi,4975.0
2022-04-16,Delhi,4974.0
2022-04-17,Delhi,5146.0
2022-04-18,Delhi,5584.0
2022-04-19,Delhi,5628.0
2022-04-20,Delhi,5652.0
2022-04-21,Delhi,5632.0
2022-04-22,Delhi,5357.0
2022-04-23,Delhi,5082.0
2022-04-24,Delhi,5194.0
2022-04-25,Delhi,5525.0
2022-04-26,Delhi,5602.0
2022-04-27,Delhi,5739.0
2022-04-28,Delhi,5942.0
2022-04-29,Delhi,6096.0
2022-04-30,Delhi,5970.0
2022-05-01,Delhi,5993.0
2022-05-02,Delhi,6123.0
2022-05-03,Delhi,6197.0
2022-05-04,Delhi,6121.0
2022-05-05,Delhi,5371.0
2022-05-06,Delhi,5463.0
2022-05-07,Delhi,5426.0
2022-05-08,Delhi,5762.0
2022-05-09,Delhi,6057.0
2022-05-10,Delhi,6189.0
2022-05-11,Delhi,6520.0
2022-05-12,Delhi,6752.0
2022-05-13,Delhi,6781.0
2022-05-14,Delhi,6714.0
2022-05-15,Delhi,6631.0
2022-05-16,Delhi,6686.0
2022-05-17,Delhi,6679.0
2022-05-18,Delhi,6657.0
2022-05-19,Delhi,7008.0
2022-05-20,Delhi,6815.0
2022-05-21,Delhi,6412.0
2022-05-22,Delhi,5935.0
2022-05-23,Delhi,6052.0
2022-05-24,Delhi,4462.0
2022-05-25,Delhi,4771.0
2022-05-26,Delhi,5115.0
2022-05-27,Delhi,5680.0
2022-05-28,Delhi,6133.0
2022-05-29,Delhi,5967.0
2022-05-30,Delhi,6357.0
2022-05-31,Delhi,6115.0
2022-06-01,Delhi,6091.0
2022-06-02,Delhi,6442.0
2022-06-03,Delhi,6518.0
2022-06-04,Delhi,6543.0
2022-06-05,Delhi,6576.0
2022-06-06,Delhi,6692.0
2022-06-07,Delhi,6797.0
2022-06-08,Delhi,6824.0
2022-06-09,Delhi,7048.0
2022-06-10,Delhi,7089.0
2022-06-11,Delhi,6967.0
2022-06-12,Delhi,6935.0
2022-06-13,Delhi,7202.0
2022-06-14,Delhi,7214.5
2022-06-15,Delhi,7227.0
2022-06-16,Delhi,7187.0
2022-06-17,Delhi,6708.0
2022-06-18,Delhi,5325.0
2022-06-19,Delhi,5178.0
2022-06-20,Delhi,5010.0
2022-06-21,Delhi,5273.0
2022-06-22,Delhi,5536.0
2022-06-23,Delhi,5587.0
2022-06-24,Delhi,5614.0
2022-06-25,Delhi,5790.0
2022-06-26,Delhi,6700.0
2022-06-27,Delhi,7168.0
2022-06-28,Delhi,7528.0
2022-06-29,Delhi,7770.0
2022-06-30,Delhi,7130.0
2022-07-01,Delhi,5289.0
2022-07-02,Delhi,5651.0
2022-07-03,Delhi,5918.0
2022-07-04,Delhi,6580.0
2022-07-05,Delhi,6983.0
2022-07-06,Delhi,7279.0
2022-07-07,Delhi,7284.0
2022-07-08,Delhi,7411.0
2022-07-09,Delhi,7181.0
2022-07-10,Delhi,6133.0
2022-07-11,Delhi,6528.0
2022-07-12,Delhi,6318.0
2022-07-13,Delhi,6257.0
2022-07-14,Delhi,6173.0
2022-07-15,Delhi,6773.0
2022-07-16,Delhi,6681.0
2022-07-17,Delhi,6046.0
2022-07-18,Delhi,6847.0
2022-07-19,Delhi,6816.0
2022-07-20,Delhi,6571.0
2022-07-21,Delhi,5821.0
2022-07-22,Delhi,5691.0
2022-07-23,Delhi,5485.0
2022-07-24,Delhi,5655.0
2022-07-25,Delhi,5770.0
2022-07-26,Delhi,5876.0
2022-07-27,Delhi,5897.0
2022-07-28,Delhi,5692.0
2022-07-29,Delhi,5479.0
2022-07-30,Delhi,4978.0
2022-07-31,Delhi,5070.0
2022-08-01,Delhi,5468.0
2022-08-02,Delhi,6089.0
2022-08-03,Delhi,5967.0
2022-08-04,Delhi,5814.0
2022-08-05,Delhi,5481.0
2022-08-06,Delhi,5578.0
2022-08-07,Delhi,5421.0
2022-08-08,Delhi,5776.0
2022-08-09,Delhi,6233.0
2022-08-10,Delhi,6388.0
2022-08-11,Delhi,6328.0
2022-08-12,Delhi,5873.0
2022-08-13,Delhi,5866.0
2022-08-14,Delhi,5792.0
2022-08-15,Delhi,5148.0
2022-08-16,Delhi,5096.0
2022-08-17,Delhi,5486.0
2022-08-18,Delhi,5808.0
2022-08-19,Delhi,5711.0
2022-08-20,Delhi,5647.0
2022-08-21,Delhi,6064.0
2022-08-22,Delhi,6267.0
2022-08-23,Delhi,6111.0
2022-08-24,Delhi,5783.0
2022-08-25,Delhi,5862.0
2022-08-26,Delhi,6100.0
2022-08-27,Delhi,5910.0
2022-08-28,Delhi,5945.0
2022-08-29,Delhi,6027.0
2022-08-30,Delhi,5866.0
2022-08-31,Delhi,6253.0
2022-09-01,Delhi,6479.0
2022-09-02,Delhi,6440.0
2022-09-03,Delhi,6298.0
2022-09-04,Delhi,6288.0
2022-09-05,Delhi,6429.0
2022-09-06,Delhi,6488.0
2022-09-07,Delhi,6482.0
2022-09-08,Delhi,6634.0
2022-09-09,Delhi,6614.0
2022-09-10,Delhi,6542.0
2022-09-11,Delhi,6272.0
2022-09-12,Delhi,6444.0
2022-09-13,Delhi,6282.0
2022-09-14,Delhi,5947.0
2022-09-15,Delhi,5226.0
2022-09-16,Delhi,4582.0
2022-09-17,Delhi,4746.0
2022-09-18,Delhi,5094.0
2022-09-19,Delhi,5318.0
2022-09-20,Delhi,5332.0
2022-09-21,Delhi,5167.0
2022-09-22,Delhi,4718.0
2022-09-23,Delhi,4573.0
2022-09-24,Delhi,4146.0
2022-09-25,Delhi,3987.0
2022-09-26,Delhi,4612.0
2022-09-27,Delhi,4771.0
2022-09-28,Delhi,4896.0
2022-09-29,Delhi,5018.0
2022-09-30,Delhi,5062.0
2022-10-01,Delhi,4722.0
2022-10-02,Delhi,4510.0
2022-10-03,Delhi,4803.0
2022-10-04,Delhi,4944.0
2022-10-05,Delhi,4693.0
2022-10-06,Delhi,4616.0
2022-10-07,Delhi,4450.0
2022-10-08,Delhi,3795.0
2022-10-09,Delhi,3422.0
2022-10-10,Delhi,3730.0
2022-10-11,Delhi,3874.0
2022-10-12,Delhi,4013.0
2022-10-13,Delhi,3995.0
2022-10-14,Delhi,4001.0
2022-10-15,Delhi,3668.0
2022-10-16,Delhi,3470.0
2022-10-17,Delhi,4003.0
2022-10-18,Delhi,3954.0
2022-10-19,Delhi,4015.0
2022-10-20,Delhi,4047.0
2022-10-21,Delhi,4043.0
2022-10-22,Delhi,3765.0
2022-10-23,Delhi,3279.0
2022-10-24,Delhi,2994.0
2022-10-25,Delhi,3108.0
2022-10-26,Delhi,3047.0
2022-10-27,Delhi,3429.0
2022-10-28,Delhi,3663.0
2022-10-29,Delhi,3466.0
2022-10-30,Delhi,3237.0
2022-10-31,Delhi,3556.0
2022-11-01,Delhi,3663.0
2022-11-02,Delhi,3721.0
2022-11-03,Delhi,3725.0
2022-11-04,Delhi,3847.0
2022-11-05,Delhi,3646.0
2022-11-06,Delhi,3504.0
2022-11-07,Delhi,3767.0
2022-11-08,Delhi,3752.0
2022-11-09,Delhi,3713.0
2022-11-10,Delhi,3831.0
2022-11-11,Delhi,3756.0
2022-11-12,Delhi,3469.0
2022-11-13,Delhi,3364.0
2022-11-14,Delhi,3539.0
2022-11-15,Delhi,3525.0
2022-11-16,Delhi,3576.0
2022-11-17,Delhi,3528.0
2022-11-18,Delhi,3717.0
2022-11-19,Delhi,3439.0
2022-11-20,Delhi,3554.0
2022-11-21,Delhi,3529.0
2022-11-22,Delhi,3591.0
2022-11-23,Delhi,3614.0
2022-11-24,Delhi,3560.0
2022-11-25,Delhi,3678.0
2022-11-26,Delhi,3525.0
2022-11-27,Delhi,3608.0
2022-11-28,Delhi,3581.0
2022-11-29,Delhi,3617.0
2022-11-30,Delhi,3629.5
2022-12-01,Delhi,3642.0
2022-12-02,Delhi,3646.0
2022-12-03,Delhi,3650.0
2022-12-04,Delhi,3346.0
2022-12-05,Delhi,3662.0
2022-12-06,Delhi,3766.0
2022-12-07,Delhi,3834.0
2022-12-08,Delhi,3604.0
2022-12-09,Delhi,3939.0
2022-12-10,Delhi,3779.0
2022-12-11,Delhi,3809.0
2022-12-12,Delhi,3794.0
2022-12-13,Delhi,3829.0
2022-12-14,Delhi,3942.0
2022-12-15,Delhi,3860.0
2022-12-16,Delhi,4084.0
2022-12-17,Delhi,3814.0
2022-12-18,Delhi,4057.0
2022-12-19,Delhi,3867.0
2022-12-20,Delhi,4070.0
2022-12-21,Delhi,4256.0
2022-12-22,Delhi,4242.0
2022-12-23,Delhi,4560.0
2022-12-24,Delhi,4284.0
2022-12-25,Delhi,4485.0
2022-12-26,Delhi,4691.0
2022-12-27,Delhi,4675.0
2022-12-28,Delhi,4868.0
2022-12-29,Delhi,4686.0
2022-12-30,Delhi,4841.0
2022-12-31,Delhi,4455.0
2023-01-01,Delhi,4588.0
2023-01-02,Delhi,4580.0
2023-01-03,Delhi,4826.0
2023-01-04,Delhi,5040.0
2023-01-05,Delhi,5225.0
2023-01-06,Delhi,5399.0
2023-01-07,Delhi,5091.0
2023-01-08,Delhi,5137.0
2023-01-09,Delhi,5466.0
2023-01-10,Delhi,5385.0
2023-01-11,Delhi,5376.0
2023-01-12,Delhi,5080.0
2023-01-13,Delhi,5050.0
2023-01-14,Delhi,4733.0
2023-01-15,Delhi,4785.0
2023-01-16,Delhi,4878.0
2023-01-17,Delhi,5001.0
2023-01-18,Delhi,5079.0
2023-01-19,Delhi,4828.0
2023-01-20,Delhi,4863.0
2023-01-21,Delhi,4482.0
2023-01-22,Delhi,4541.0
2023-01-23,Delhi,4396.0
2023-01-24,Delhi,4380.0
2023-01-25,Delhi,4475.0
2023-01-26,Delhi,3943.0
2023-01-27,Delhi,4646.0
2023-01-28,Delhi,4358.0
2023-01-29,Delhi,4433.0
2023-01-30,Delhi,4570.0
2023-01-31,Delhi,4611.0
2023-02-01,Delhi,4557.0
2023-02-02,Delhi,4406.0
2023-02-03,Delhi,4584.0
2023-02-04,Delhi,4107.0
2023-02-05,Delhi,4197.0
2023-02-06,Delhi,4037.0
2023-02-07,Delhi,4064.0
2023-02-08,Delhi,4078.0
2023-02-09,Delhi,3967.0
2023-02-10,Delhi,4021.0
2023-02-11,Delhi,3836.0
2023-02-12,Delhi,3794.0
2023-02-13,Delhi,3883.0
2023-02-14,Delhi,4001.0
2023-02-15,Delhi,4053.0
2023-02-16,Delhi,3811.0
2023-02-17,Delhi,3998.0
2023-02-18,Delhi,3921.0
2023-02-19,Delhi,3600.0
2023-02-20,Delhi,3660.0
2023-02-21,Delhi,3748.0
2023-02-22,Delhi,3855.0
2023-02-23,Delhi,3663.0
2023-02-24,Delhi,3932.0
2023-02-25,Delhi,3541.0
2023-02-26,Delhi,3512.0
2023-02-27,Delhi,3710.0
2023-02-28,Delhi,3684.0
2023-03-01,Delhi,3707.0
2023-03-02,Delhi,3694.0
2023-03-03,Delhi,3797.0
2023-03-04,Delhi,3562.0
2023-03-05,Delhi,3450.0
2023-03-06,Delhi,3610.0
2023-03-07,Delhi,3619.0
2023-03-08,Delhi,2444.0
2023-03-09,Delhi,3187.0
2023-03-10,Delhi,3578.0
2023-03-11,Delhi,3387.0
2023-03-12,Delhi,3363.0
2023-03-13,Delhi,3623.0
2023-03-14,Delhi,3744.0
2023-03-15,Delhi,3725.0
2023-03-16,Delhi,3752.0
2023-03-17,Delhi,3884.0
2023-03-18,Delhi,3509.0
2023-03-19,Delhi,3424.0
2023-03-20,Delhi,3633.0
2023-03-21,Delhi,3559.0
2023-03-22,Delhi,3845.0
2023-03-23,Delhi,3631.0
2023-03-24,Delhi,3802.0
2023-03-25,Delhi,3480.0
2023-03-26,Delhi,3335.0
2023-03-27,Delhi,3566.0
2023-03-28,Delhi,3642.0
2023-03-29,Delhi,3648.0
2023-03-30,Delhi,3673.5
2023-03-31,Delhi,3699.0
2023-04-01,Delhi,3411.0
2023-04-02,Delhi,3360.0
2023-04-03,Delhi,3588.0
2023-04-04,Delhi,3550.0
2023-04-05,Delhi,3666.0
2023-04-06,Delhi,3632.0
2023-04-07,Delhi,3766.0
2023-04-08,Delhi,3544.0
2023-04-09,Delhi,3409.0
2023-04-10,Delhi,3812.0
2023-04-11,Delhi,3908.0
2023-04-12,Delhi,4126.0
2023-04-13,Delhi,4276.0
2023-04-14,Delhi,4305.0
2023-04-15,Delhi,4291.0
2023-04-16,Delhi,4371.0
2023-04-17,Delhi,5059.0
2023-04-18,Delhi,5324.0
2023-04-19,Delhi,5232.0
2023-04-20,Delhi,5028.0
2023-04-21,Delhi,4680.0
2023-04-22,Delhi,4310.0
2023-04-23,Delhi,3934.0
2023-04-24,Delhi,4082.0
2023-04-25,Delhi,4174.0
2023-04-26,Delhi,4445.0
2023-04-27,Delhi,4626.0
2023-04-28,Delhi,4395.0
2023-04-29,Delhi,4048.0
2023-04-30,Delhi,3791.0
2023-05-01,Delhi,3607.0
2023-05-02,Delhi,3682.0
2023-05-03,Delhi,3944.0
2023-05-04,Delhi,3670.0
2023-05-05,Delhi,3940.0
2023-05-06,Delhi,3826.0
2023-05-07,Delhi,3816.0
2023-05-08,Delhi,4460.0
2023-05-09,Delhi,4518.0
2023-05-10,Delhi,4595.0
2023-05-11,Delhi,4808.0
2023-05-12,Delhi,5145.0
2023-05-13,Delhi,5197.0
2023-05-14,Delhi,5188.0
2023-05-15,Delhi,5661.0
2023-05-16,Delhi,5691.0
2023-05-17,Delhi,5867.0
2023-05-18,Delhi,5593.0
2023-05-19,Delhi,5458.0
2023-05-20,Delhi,5391.0
2023-05-21,Delhi,5948.0
2023-05-22,Delhi,6427.0
2023-05-23,Delhi,6785.0
2023-05-24,Delhi,6142.0
2023-05-25,Delhi,5569.0
2023-05-26,Delhi,4991.0
2023-05-27,Delhi,5051.0
2023-05-28,Delhi,4780.0
2023-05-29,Delhi,4782.0
2023-05-30,Delhi,4871.0
2023-05-31,Delhi,4462.0
2023-06-01,Delhi,4298.0
2023-06-02,Delhi,4567.0
2023-06-03,Delhi,4618.0
2023-06-04,Delhi,4805.0
2023-06-05,Delhi,5493.0
2023-06-06,Delhi,5511.0
2023-06-07,Delhi,5664.0
2023-06-08,Delhi,5971.0
2023-06-09,Delhi,6387.0
2023-06-10,Delhi,6285.0
2023-06-11,Delhi,6101.0
2023-06-12,Delhi,6782.0
2023-06-13,Delhi,7043.0
2023-06-14,Delhi,7089.0
2023-06-15,Delhi,6799.0
2023-06-16,Delhi,6587.0
2023-06-17,Delhi,6531.0
2023-06-18,Delhi,6308.0
2023-06-19,Delhi,6255.0
2023-06-20,Delhi,6304.0
2023-06-21,Delhi,6382.0
2023-06-22,Delhi,6880.0
2023-06-23,Delhi,6933.0
2023-06-24,Delhi,6829.0
2023-06-25,Delhi,6283.0
2023-06-26,Delhi,5460.0
2023-06-27,Delhi,5755.0
2023-06-28,Delhi,5980.0
2023-06-29,Delhi,5651.0
2023-06-30,Delhi,5770.0
2023-07-01,Delhi,5634.0
2023-07-02,Delhi,6170.0
2023-07-03,Delhi,6953.0
2023-07-04,Delhi,6696.0
2023-07-05,Delhi,6540.0
2023-07-06,Delhi,5989.0
2023-07-07,Delhi,6099.0
2023-07-08,Delhi,5790.0
2023-07-09,Delhi,4838.0
2023-07-10,Delhi,5322.0
2023-07-11,Delhi,5260.0
2023-07-12,Delhi,5607.0
2023-07-13,Delhi,6055.0
2023-07-14,Delhi,5862.0
2023-07-15,Delhi,5714.0
2023-07-16,Delhi,5721.0
2023-07-17,Delhi,6165.0
2023-07-18,Delhi,5879.0
2023-07-19,Delhi,6466.0
2023-07-20,Delhi,7018.0
2023-07-21,Delhi,7344.0
2023-07-22,Delhi,6924.0
2023-07-23,Delhi,6792.0
2023-07-24,Delhi,7101.0
2023-07-25,Delhi,7220.0
2023-07-26,Delhi,6671.0
2023-07-27,Delhi,6180.0
2023-07-28,Delhi,6073.0
2023-07-29,Delhi,5263.0
2023-07-30,Delhi,5978.0
2023-07-31,Delhi,6527.0
2023-08-01,Delhi,6736.0
2023-08-02,Delhi,7005.0
2023-08-03,Delhi,6835.0
2023-08-04,Delhi,6405.0
2023-08-05,Delhi,6125.0
2023-08-06,Delhi,6169.0
2023-08-07,Delhi,6269.0
2023-08-08,Delhi,6309.0
2023-08-09,Delhi,6277.0
2023-08-10,Delhi,6548.0
2023-08-11,Delhi,6588.0
2023-08-12,Delhi,6374.0
2023-08-13,Delhi,6069.0
2023-08-14,Delhi,6139.0
2023-08-15,Delhi,6023.0
2023-08-16,Delhi,6780.0
2023-08-17,Delhi,6912.0
2023-08-18,Delhi,7114.0
2023-08-19,Delhi,6902.0
2023-08-20,Delhi,6745.0
2023-08-21,Delhi,7186.0
2023-08-22,Delhi,7315.0
2023-08-23,Delhi,6331.0
2023-08-24,Delhi,5875.0
2023-08-25,Delhi,6185.0
2023-08-26,Delhi,5926.0
2023-08-27,Delhi,5855.0
2023-08-28,Delhi,6426.0
2023-08-29,Delhi,6427.0
2023-08-30,Delhi,6352.0
2023-08-31,Delhi,6523.0
2023-09-01,Delhi,6681.0
2023-09-02,Delhi,6575.0
2023-09-03,Delhi,6533.0
2023-09-04,Delhi,6642.0
2023-09-05,Delhi,6953.0
2023-09-06,Delhi,6716.0
2023-09-07,Delhi,6371.0
2023-09-08,Delhi,5963.0
2023-09-09,Delhi,5920.0
2023-09-10,Delhi,4526.0
2023-09-11,Delhi,5233.0
2023-09-12,Delhi,5654.0
2023-09-13,Delhi,6206.0
2023-09-14,Delhi,6729.0
2023-09-15,Delhi,6404.0
2023-09-16,Delhi,5943.0
2023-09-17,Delhi,5162.0
2023-09-18,Delhi,5495.0
2023-09-19,Delhi,6009.0
2023-09-20,Delhi,6320.0
2023-09-21,Delhi,6543.0
2023-09-22,Delhi,6475.0
2023-09-23,Delhi,6338.0
2023-09-24,Delhi,5383.0
2023-09-25,Delhi,5645.0
2023-09-26,Delhi,5736.0
2023-09-27,Delhi,5640.0
2023-09-28,Delhi,5313.0
2023-09-29,Delhi,5413.0
2023-09-30,Delhi,5163.0
2023-10-01,Delhi,5068.0
2023-10-02,Delhi,4600.0
2023-10-03,Delhi,4755.0
2023-10-04,Delhi,4869.0
2023-10-05,Delhi,4843.0
2023-10-06,Delhi,4925.0
2023-10-07,Delhi,4861.0
2023-10-08,Delhi,5277.0
2023-10-09,Delhi,5500.0
2023-10-10,Delhi,5487.0
2023-10-11,Delhi,5040.0
2023-10-12,Delhi,4863.0
2023-10-13,Delhi,4958.0
2023-10-14,Delhi,4715.0
2023-10-15,Delhi,4523.0
2023-10-16,Delhi,4511.0
2023-10-17,Delhi,4022.0
2023-10-18,Delhi,4095.0
2023-10-19,Delhi,4078.0
2023-10-20,Delhi,4067.0
2023-10-21,Delhi,3812.0
2023-10-22,Delhi,3570.0
2023-10-23,Delhi,3979.0
2023-10-24,Delhi,3480.0
2023-10-25,Delhi,4006.0
2023-10-26,Delhi,4028.0
2023-10-27,Delhi,4038.0
2023-10-28,Delhi,3817.0
2023-10-29,Delhi,3656.0
2023-10-30,Delhi,4048.0
