station,origin,method,n,mae_c,rmse_c,bias_c
42410099999,2025-11-08 06:00:00+00:00,ridge_corrected_c,48,0.3907921886463877,0.47406971339729254,-0.1309554639701699
42410099999,2025-11-08 06:00:00+00:00,timesfm_c,48,0.6278596798578898,0.8606407202413344,-0.09645537535349528
42410099999,2025-11-08 06:00:00+00:00,timesfm_nwp_c,48,0.8219377120335897,1.0093617136902264,-0.6415574153264364
42410099999,2025-11-16 06:00:00+00:00,persistence_c,48,6.314583333333332,7.342725992436324,6.314583333333332
42410099999,2025-11-16 06:00:00+00:00,yesterday_c,48,0.7020833333333334,1.031483559410102,0.5687500000000001
42410099999,2025-11-16 06:00:00+00:00,ecmwf_ifs_c,48,1.0354166666666664,1.3227969105900823,-0.8187499999999996
42410099999,2025-11-16 06:00:00+00:00,bias_corrected_c,48,0.9403872219106374,1.056352990284772,0.19089666292765087
42410099999,2025-11-16 06:00:00+00:00,ridge_corrected_c,48,0.5672947639486577,0.7073629933046018,0.15801504706601563
42410099999,2025-11-16 06:00:00+00:00,timesfm_c,48,1.2449443340301514,1.4162742450755967,1.2071189085642497
42410099999,2025-11-16 06:00:00+00:00,timesfm_nwp_c,48,0.5601168711980185,0.6865620057356305,0.06109917163848877
42410099999,2025-11-24 06:00:00+00:00,persistence_c,48,4.147916666666666,4.903846279537454,3.5979166666666664
42410099999,2025-11-24 06:00:00+00:00,yesterday_c,48,1.0770833333333332,1.5548981745867905,0.3270833333333332
42410099999,2025-11-24 06:00:00+00:00,ecmwf_ifs_c,48,0.8770833333333335,1.036520622081394,-0.5270833333333337
42410099999,2025-11-24 06:00:00+00:00,bias_corrected_c,48,0.8011322209758834,1.014606094398893,0.4825633295943168
42410099999,2025-11-24 06:00:00+00:00,ridge_corrected_c,48,0.6763997669766342,0.8719731315743771,0.153175418269746
42410099999,2025-11-24 06:00:00+00:00,timesfm_c,48,0.69285991191864,0.8673090375610315,0.25197131633758546
42410099999,2025-11-24 06:00:00+00:00,timesfm_nwp_c,48,0.7016065994898478,0.8792719651600478,0.20445171197255455
43128599999,2025-09-21 06:00:00+00:00,persistence_c,45,3.7333333333333334,4.066120181860509,3.022222222222222
43128599999,2025-09-21 06:00:00+00:00,yesterday_c,45,1.488888888888889,1.855921454276674,1.1777777777777778
43128599999,2025-09-21 06:00:00+00:00,ecmwf_ifs_c,45,1.008888888888889,1.3585940445099038,-0.7688888888888887
43128599999,2025-09-21 06:00:00+00:00,bias_corrected_c,45,0.7561652308371994,1.1796389882316516,-0.3700817318312353
43128599999,2025-09-21 06:00:00+00:00,ridge_corrected_c,45,0.9497352146755516,1.2160331300561023,0.4645732320917018
43128599999,2025-09-21 06:00:00+00:00,timesfm_c,45,1.2041998969184027,1.4763506773236887,0.5713683234320747
43128599999,2025-09-21 06:00:00+00:00,timesfm_nwp_c,45,0.9304323408338758,1.261659098283172,0.17680040995279947
43128599999,2025-09-29 06:00:00+00:00,persistence_c,46,3.0434782608695654,3.5015524507305886,2.3043478260869565
43128599999,2025-09-29 06:00:00+00:00,yesterday_c,46,1.2173913043478262,1.7815479346563372,-0.9565217391304348
43128599999,2025-09-29 06:00:00+00:00,ecmwf_ifs_c,46,0.5804347826086957,0.7133814151477883,-0.002173913043478446
43128599999,2025-09-29 06:00:00+00:00,bias_corrected_c,46,0.6451854092834297,0.8162268360189762,0.3966332440141752
43128599999,2025-09-29 06:00:00+00:00,ridge_corrected_c,46,0.7582246965575147,0.9268079904234208,0.32601815487999036
43128599999,2025-09-29 06:00:00+00:00,timesfm_c,46,0.8013803647912067,1.0824460762284724,-0.19389546435812247
43128599999,2025-09-29 06:00:00+00:00,timesfm_nwp_c,46,0.7601434873498004,1.038551728322234,0.03485849629277769
43128599999,2025-10-07 06:00:00+00:00,persistence_c,46,3.630434782608696,4.120468525491393,3.369565217391304
43128599999,2025-10-07 06:00:00+00:00,yesterday_c,46,1.6956521739130435,2.0108401877995092,0.2608695652173913
43128599999,2025-10-07 06:00:00+00:00,ecmwf_ifs_c,46,1.241304347826087,1.4786156863181479,-0.8586956521739129
43128599999,2025-10-07 06:00:00+00:00,bias_corrected_c,46,1.0070403664966723,1.2885819930078195,-0.45988849511625923
43128599999,2025-10-07 06:00:00+00:00,ridge_corrected_c,46,1.0675736097483655,1.341947399971907,0.060989588492801686
43128599999,2025-10-07 06:00:00+00:00,timesfm_c,46,1.278388147768767,1.5556141145366615,0.21151808033818784
43128599999,2025-10-07 06:00:00+00:00,timesfm_nwp_c,46,1.1113101710443911,1.4159528861544102,0.30944861536440643
43128599999,2025-10-23 06:00:00+00:00,persistence_c,45,1.9333333333333333,2.216102685145955,1.5777777777777777
43128599999,2025-10-23 06:00:00+00:00,yesterday_c,45,1.3333333333333333,1.8618986725025255,1.1555555555555554
43128599999,2025-10-23 06:00:00+00:00,ecmwf_ifs_c,45,0.5911111111111113,0.7800284895082004,0.24000000000000019
43128599999,2025-10-23 06:00:00+00:00,bias_corrected_c,45,0.7814535012149324,0.9792441107060723,0.6388071570576539
43128599999,2025-10-23 06:00:00+00:00,ridge_corrected_c,45,1.0221443031772182,1.247865166926134,0.9907023097886725
43128599999,2025-10-23 06:00:00+00:00,timesfm_c,45,1.2210840861002603,1.6114437940591886,1.202560509575738
43128599999,2025-10-23 06:00:00+00:00,timesfm_nwp_c,45,0.8253879547119141,1.095668987491181,0.7509922875298394
43128599999,2025-10-31 06:00:00+00:00,persistence_c,46,3.260869565217391,3.945277859835014,2.9130434782608696
43128599999,2025-10-31 06:00:00+00:00,yesterday_c,46,1.2826086956521738,1.7507762253652943,-1.1956521739130435
43128599999,2025-10-31 06:00:00+00:00,ecmwf_ifs_c,46,1.0565217391304347,1.3511669674444544,-0.8391304347826088
43128599999,2025-10-31 06:00:00+00:00,bias_corrected_c,46,0.9436857118160598,1.1469075273277445,-0.4403232777249551
43128599999,2025-10-31 06:00:00+00:00,ridge_corrected_c,46,0.9312095417065305,1.120874765197795,-0.4830290049193682
43128599999,2025-10-31 06:00:00+00:00,timesfm_c,46,1.0833587231843367,1.2769855659678098,-0.7051764363827913
43128599999,2025-10-31 06:00:00+00:00,timesfm_nwp_c,46,1.0356884002685547,1.2769242123266937,-0.8811001155687415
43128599999,2025-11-08 06:00:00+00:00,persistence_c,46,6.521739130434782,7.587174532808927,6.521739130434782
43128599999,2025-11-08 06:00:00+00:00,yesterday_c,46,2.1956521739130435,2.5749630643193107,2.152173913043478
43128599999,2025-11-08 06:00:00+00:00,ecmwf_ifs_c,46,0.7152173913043477,0.871405661036785,0.045652173913043395
43128599999,2025-11-08 06:00:00+00:00,bias_corrected_c,46,0.8321419310225601,0.9771426722801992,0.4444593309706971
43128599999,2025-11-08 06:00:00+00:00,ridge_corrected_c,46,1.3090366941720728,1.5424156308554755,1.2466903134783807
43128599999,2025-11-08 06:00:00+00:00,timesfm_c,46,2.895763687465502,3.189236119481073,2.895763687465502
43128599999,2025-11-08 06:00:00+00:00,timesfm_nwp_c,46,1.024942563927692,1.2224167120392457,0.9044431603473165
43128599999,2025-11-16 06:00:00+00:00,persistence_c,45,4.8,5.827139568909908,4.488888888888889
43128599999,2025-11-16 06:00:00+00:00,yesterday_c,45,0.8,1.1925695879998879,-0.26666666666666666
43128599999,2025-11-16 06:00:00+00:00,ecmwf_ifs_c,45,1.0066666666666666,1.2742753932246271,-0.48222222222222205
43128599999,2025-11-16 06:00:00+00:00,bias_corrected_c,45,0.9400265076209412,1.1824540495381834,-0.08341506516456829
43128599999,2025-11-16 06:00:00+00:00,ridge_corrected_c,45,0.702458769643498,0.9531838291817877,-0.20180126248917804
43128599999,2025-11-16 06:00:00+00:00,timesfm_c,45,0.996900388929579,1.2075160169982837,0.5847916920979818
43128599999,2025-11-16 06:00:00+00:00,timesfm_nwp_c,45,0.9551929050021701,1.2927208674537738,-0.5572565290662977
43128599999,2025-11-24 06:00:00+00:00,persistence_c,46,4.891304347826087,5.70087712549569,4.369565217391305
43128599999,2025-11-24 06:00:00+00:00,yesterday_c,46,1.6956521739130435,2.0536288136729643,1.608695652173913
43128599999,2025-11-24 06:00:00+00:00,ecmwf_ifs_c,46,1.076086956521739,1.3267318460428796,1.0108695652173914
43128599999,2025-11-24 06:00:00+00:00,bias_corrected_c,46,1.4271717520961185,1.6509235520597747,1.409676722275045
43128599999,2025-11-24 06:00:00+00:00,ridge_corrected_c,46,1.2474605270738677,1.4590881405684617,1.229373514224053
43128599999,2025-11-24 06:00:00+00:00,timesfm_c,46,0.538417214932649,0.7666797537781168,-0.027155648107114044
43128599999,2025-11-24 06:00:00+00:00,timesfm_nwp_c,46,0.725249663643215,0.8987551271214834,0.43839628800101904
43279099999,2025-09-13 06:00:00+00:00,persistence_c,48,2.28125,2.872317589218388,-2.15625
43279099999,2025-09-13 06:00:00+00:00,yesterday_c,48,1.2354166666666668,2.0177855023102267,-0.13125
43279099999,2025-09-13 06:00:00+00:00,ecmwf_ifs_c,48,2.0124999999999997,2.280624914360097,-1.5458333333333332
43279099999,2025-09-13 06:00:00+00:00,bias_corrected_c,48,1.3898354564755842,1.7530597742477052,-0.5114384288747351
43279099999,2025-09-13 06:00:00+00:00,ridge_corrected_c,48,1.0730950492957767,1.3560366466921208,-0.4007891190382071
43279099999,2025-09-13 06:00:00+00:00,timesfm_c,48,0.5792562166849773,0.7310385691135571,-0.2689702510833741
43279099999,2025-09-13 06:00:00+00:00,timesfm_nwp_c,48,1.0128893852233887,1.302646371722827,-0.8347470760345459
43279099999,2025-09-21 06:00:00+00:00,persistence_c,48,2.1,2.4741160037476013,0.9125
43279099999,2025-09-21 06:00:00+00:00,yesterday_c,48,0.9125000000000001,1.1930353445448854,-0.2333333333333334
43279099999,2025-09-21 06:00:00+00:00,ecmwf_ifs_c,48,1.4770833333333335,1.9239174445212905,-1.28125
43279099999,2025-09-21 06:00:00+00:00,bias_corrected_c,48,1.1132829087048837,1.4562946848176332,-0.24685509554140195
43279099999,2025-09-21 06:00:00+00:00,ridge_corrected_c,48,0.9163884642149597,1.1989189638883135,-0.34522175135610844
43279099999,2025-09-21 06:00:00+00:00,timesfm_c,48,0.7746278444925946,1.024573872670378,-0.34354693094889327
43279099999,2025-09-21 06:00:00+00:00,timesfm_nwp_c,48,0.7550679127375285,0.9545027503218969,0.06437823772430414
43279099999,2025-09-29 06:00:00+00:00,persistence_c,47,2.385106382978724,2.836877216311192,1.9808510638297878
43279099999,2025-09-29 06:00:00+00:00,yesterday_c,47,1.0787234042553193,1.3915397869710389,1.0319148936170213
43279099999,2025-09-29 06:00:00+00:00,ecmwf_ifs_c,47,1.446808510638298,1.806018307675638,-1.251063829787234
43279099999,2025-09-29 06:00:00+00:00,bias_corrected_c,47,1.0303835208022774,1.3204116194053808,-0.216668925328636
43279099999,2025-09-29 06:00:00+00:00,ridge_corrected_c,47,0.7805389462642276,1.0025059980377977,0.04090230789389475
43279099999,2025-09-29 06:00:00+00:00,timesfm_c,47,0.9179235985938536,1.1216922828347065,0.5427921457493556
43279099999,2025-09-29 06:00:00+00:00,timesfm_nwp_c,47,0.8644284349806763,1.0752344392211501,0.6552470268087182
43279099999,2025-10-07 06:00:00+00:00,persistence_c,48,3.283333333333333,3.6785413775933886,3.258333333333333
43279099999,2025-10-07 06:00:00+00:00,yesterday_c,48,1.6208333333333336,1.9602295783912658,-1.2666666666666668
43279099999,2025-10-07 06:00:00+00:00,ecmwf_ifs_c,48,2.541666666666667,2.7267196408871963,-2.4083333333333337
43279099999,2025-10-07 06:00:00+00:00,bias_corrected_c,48,1.6255042462845024,1.8768690316306929,-1.3739384288747356
43279099999,2025-10-07 06:00:00+00:00,ridge_corrected_c,48,1.5891497302047088,1.7702065255232546,-1.397218273441749
43279099999,2025-10-07 06:00:00+00:00,timesfm_c,48,1.01196285088857,1.254413542912344,-0.5242627382278444
43279099999,2025-10-07 06:00:00+00:00,timesfm_nwp_c,48,1.4006900072097779,1.6130116417213096,-1.0188351392745973
43279099999,2025-10-15 06:00:00+00:00,persistence_c,48,1.5958333333333339,1.830641963902281,0.3416666666666681
43279099999,2025-10-15 06:00:00+00:00,yesterday_c,48,1.4333333333333333,1.7759973723704285,-0.4166666666666665
43279099999,2025-10-15 06:00:00+00:00,ecmwf_ifs_c,48,2.1354166666666665,2.2731677603438483,-2.1354166666666665
43279099999,2025-10-15 06:00:00+00:00,bias_corrected_c,48,1.2025875796178351,1.3489018671662703,-1.101021762208069
43279099999,2025-10-15 06:00:00+00:00,ridge_corrected_c,48,0.9330121143027278,1.1623911849225992,-0.7463989606803191
43279099999,2025-10-15 06:00:00+00:00,timesfm_c,48,0.7957752704620362,1.04756006683091,-0.384094762802124
43279099999,2025-10-15 06:00:00+00:00,timesfm_nwp_c,48,0.7226677656173707,0.9650155238526443,-0.5741248210271199
43279099999,2025-10-23 06:00:00+00:00,persistence_c,46,2.5413043478260873,2.8156781560151485,1.9282608695652173
43279099999,2025-10-23 06:00:00+00:00,yesterday_c,46,1.2891304347826087,1.588203798115288,0.37173913043478257
43279099999,2025-10-23 06:00:00+00:00,ecmwf_ifs_c,46,1.9847826086956522,2.3401504968326474,-1.6108695652173908
43279099999,2025-10-23 06:00:00+00:00,bias_corrected_c,46,1.6005400166158963,1.7926869849974885,-0.5764746607587936
43279099999,2025-10-23 06:00:00+00:00,ridge_corrected_c,46,1.2915062681005842,1.4648474949285055,-0.1229735222948778
43279099999,2025-10-23 06:00:00+00:00,timesfm_c,46,1.1081559222677482,1.3304895780314752,0.20456546285878066
43279099999,2025-10-23 06:00:00+00:00,timesfm_nwp_c,46,1.037174067289933,1.2616444115281358,0.11733888543170438
43279099999,2025-10-31 06:00:00+00:00,persistence_c,48,3.0625000000000004,3.4339602987415767,2.4708333333333345
43279099999,2025-10-31 06:00:00+00:00,yesterday_c,48,0.5625000000000001,0.8551315688243536,-0.4458333333333336
43279099999,2025-10-31 06:00:00+00:00,ecmwf_ifs_c,48,2.047916666666667,2.2536544396453806,-2.047916666666667
43279099999,2025-10-31 06:00:00+00:00,bias_corrected_c,48,1.1458200636942681,1.3828311618529472,-1.0135217622080686
43279099999,2025-10-31 06:00:00+00:00,ridge_corrected_c,48,1.1758596831269454,1.390931731396544,-1.1692309664334557
43279099999,2025-10-31 06:00:00+00:00,timesfm_c,48,1.1462198734283449,1.321010925072568,-1.1274376551310223
43279099999,2025-10-31 06:00:00+00:00,timesfm_nwp_c,48,0.5163247823715209,0.6589444761696988,-0.046759231885274456
43279099999,2025-11-08 06:00:00+00:00,persistence_c,48,3.604166666666668,4.093541661365295,3.516666666666668
43279099999,2025-11-08 06:00:00+00:00,yesterday_c,48,0.65,0.9062284480195929,0.27499999999999997
43279099999,2025-11-08 06:00:00+00:00,ecmwf_ifs_c,48,1.1437499999999998,1.3709029870855194,-0.93125
43279099999,2025-11-08 06:00:00+00:00,bias_corrected_c,48,0.7799495753715499,1.0113294758958493,0.1031449044585977
43279099999,2025-11-08 06:00:00+00:00,ridge_corrected_c,48,0.5972517605668103,0.745385177619236,0.03592071676013223
43279099999,2025-11-08 06:00:00+00:00,timesfm_c,48,0.7642961899439493,0.9313534253966489,0.5865322351455687
43279099999,2025-11-08 06:00:00+00:00,timesfm_nwp_c,48,0.7490727663040161,0.9336913032728928,0.6843412319819132
43279099999,2025-11-16 06:00:00+00:00,persistence_c,48,3.077083333333333,3.3680174682840747,3.077083333333333
43279099999,2025-11-16 06:00:00+00:00,yesterday_c,48,1.5479166666666666,1.8240865293802995,1.5479166666666666
43279099999,2025-11-16 06:00:00+00:00,ecmwf_ifs_c,48,1.2125000000000001,1.3679364020304452,-1.2041666666666666
43279099999,2025-11-16 06:00:00+00:00,bias_corrected_c,48,0.5914012738853506,0.6708614537533976,-0.169771762208069
43279099999,2025-11-16 06:00:00+00:00,ridge_corrected_c,48,0.5961555724291259,0.7236063927491677,0.48040496685140593
43279099999,2025-11-16 06:00:00+00:00,timesfm_c,48,1.7119576374689738,2.0533403039024547,1.697794779141744
43279099999,2025-11-16 06:00:00+00:00,timesfm_nwp_c,48,0.798840888341268,1.0222324988531506,0.670159403483073
43279099999,2025-11-24 06:00:00+00:00,persistence_c,48,1.4708333333333332,1.6889345754054532,0.6958333333333325
43279099999,2025-11-24 06:00:00+00:00,yesterday_c,48,0.9083333333333335,1.1249074035966993,0.4333333333333335
43279099999,2025-11-24 06:00:00+00:00,ecmwf_ifs_c,48,1.597916666666667,1.7211309266487158,-1.5395833333333335
43279099999,2025-11-24 06:00:00+00:00,bias_corrected_c,48,0.7611863057324847,0.9204293427840146,-0.505188428874736
43279099999,2025-11-24 06:00:00+00:00,ridge_corrected_c,48,0.5512330854812587,0.7072321932706347,-0.29013236765027606
43279099999,2025-11-24 06:00:00+00:00,timesfm_c,48,0.6175570964813233,0.7820664521266726,-0.25939073562622067
43279099999,2025-11-24 06:00:00+00:00,timesfm_nwp_c,48,0.6191505829493205,0.7845052712235921,0.42514393329620365
