lead_hours,method,n,mae_c,rmse_c,bias_c
39,ridge_corrected_c,28,0.7832790946788821,0.9699620858039751,-0.020219114826780325
39,timesfm_c,28,0.8980820247105189,1.2696386447591832,0.5548574992588587
39,timesfm_nwp_c,28,0.6674490519932338,0.843958507995496,0.16033578600202286
40,persistence_c,27,5.544444444444445,5.9962025019544205,5.433333333333334
40,yesterday_c,27,0.8888888888888888,1.186342028003479,0.2222222222222222
40,ecmwf_ifs_c,27,1.4740740740740745,1.7490738289904346,-1.451851851851852
40,bias_corrected_c,27,0.8191722263988728,1.0573856025759965,-0.5914049713605166
40,ridge_corrected_c,27,0.6976065568377782,0.877434467365389,-0.2549889795670339
40,timesfm_c,27,0.8508167266845703,1.0899374729249653,0.33429329483597364
40,timesfm_nwp_c,27,0.5803691722728588,0.761948751304726,-0.022210015190972224
41,persistence_c,28,5.703571428571429,6.226584709361718,5.667857142857144
41,yesterday_c,28,0.7857142857142857,1.164964745021435,0.0
41,ecmwf_ifs_c,28,1.442857142857143,1.719219091830441,-1.4357142857142857
41,bias_corrected_c,28,0.738190945451786,0.999006158372376,-0.5917545382027248
41,ridge_corrected_c,28,0.670796544940324,0.8656387629206161,-0.31709052258302234
41,timesfm_c,28,0.8828298023768834,1.3107883015796513,0.2814356940133231
41,timesfm_nwp_c,28,0.6040138176509312,0.8113118285678053,-0.1390954085758754
42,persistence_c,28,6.042857142857143,6.6058956351775,6.042857142857143
42,yesterday_c,28,0.9964285714285716,1.2726518994378853,0.22499999999999978
42,ecmwf_ifs_c,28,1.2428571428571427,1.4538127212854581,-1.207142857142857
42,bias_corrected_c,28,0.6426296633303007,0.8273556945682535,-0.363183109631296
42,ridge_corrected_c,28,0.6090432544929211,0.7718393851468015,-0.08286183347535278
42,timesfm_c,28,1.0692628928593229,1.4296622698667463,0.5828675883156912
42,timesfm_nwp_c,28,0.6899126597813199,0.8707116295227482,0.10191168103899262
43,persistence_c,28,5.882142857142858,6.5010164040490075,5.846428571428572
43,yesterday_c,28,0.9285714285714286,1.4142135623730951,0.2857142857142857
43,ecmwf_ifs_c,28,1.4000000000000001,1.6898858794943183,-1.1571428571428573
43,bias_corrected_c,28,0.9218049361863937,1.1590655985417773,-0.31318310963129614
43,ridge_corrected_c,28,0.8604638917215046,1.1225302225239908,-0.04781918857414264
43,timesfm_c,28,1.0953624589102608,1.7000265991036425,0.6811349732535226
43,timesfm_nwp_c,28,0.817342860358102,0.9830626468104952,0.16160368919372559
44,persistence_c,27,5.062962962962963,5.47103484015796,4.951851851851853
44,yesterday_c,27,1.0740740740740742,1.3743685418725535,0.4074074074074074
44,ecmwf_ifs_c,27,1.0851851851851853,1.3426066410503832,-0.7962962962962967
44,bias_corrected_c,27,0.8348066479501091,1.0326083283685301,0.06415058419503879
44,ridge_corrected_c,27,0.8440269760419007,1.0191017059843397,0.1453244411837652
44,timesfm_c,27,1.21441325434932,1.6373163601405198,0.6401443481445312
44,timesfm_nwp_c,27,0.8204150729709201,1.0003589018153007,0.16057035658094618
45,persistence_c,28,4.010714285714285,4.288397969272109,3.9035714285714285
45,yesterday_c,28,1.1500000000000001,1.4337762327902794,0.6642857142857143
45,ecmwf_ifs_c,28,0.7464285714285719,1.003742994994237,-0.3464285714285718
45,bias_corrected_c,28,0.908237625976785,1.0905421938513178,0.49753117608298936
45,ridge_corrected_c,28,0.8118550799188478,0.9669559579175174,0.4376792089273169
45,timesfm_c,28,1.2824402672903878,1.5817622033565484,0.6943332672119139
45,timesfm_nwp_c,28,0.7710922922406878,0.9967436171364148,0.30714197158813455
46,persistence_c,27,2.7666666666666675,3.248760447377499,2.507407407407408
46,yesterday_c,27,1.2222222222222223,1.8155705153742436,0.3333333333333333
46,ecmwf_ifs_c,27,0.7962962962962963,1.0236101688522725,-0.3148148148148148
46,bias_corrected_c,27,0.8626622617249355,1.0936585807758694,0.5456320656765207
46,ridge_corrected_c,27,0.8530992210195082,1.0122054403739738,0.2754814439997013
46,timesfm_c,27,1.476175378870081,1.9098503917116978,0.5494825575086806
