valid_time,lead_hours,run_lead_hours,observed_c,persistence_c,yesterday_c,ecmwf_ifs_c,scored,timesfm_c,timesfm_p10_c,timesfm_p20_c,timesfm_p30_c,timesfm_p40_c,timesfm_p50_c,timesfm_p60_c,timesfm_p70_c,timesfm_p80_c,timesfm_p90_c
2025-06-21 17:00:00+00:00,11,17,28.0,31.0,29.0,27.9,True,28.641014099121094,27.568492889404297,28.019804000854492,28.287952423095703,28.462238311767578,28.641014099121094,28.829540252685547,29.00113296508789,29.233654022216797,29.61560821533203
2025-06-21 18:00:00+00:00,12,18,28.0,31.0,28.0,27.5,True,28.346426010131836,27.317968368530273,27.742656707763672,28.00092124938965,28.17906951904297,28.346426010131836,28.516759872436523,28.68861961364746,28.892770767211914,29.26042366027832
2025-06-21 19:00:00+00:00,13,19,28.0,31.0,28.0,27.3,True,28.033187866210938,26.966312408447266,27.408321380615234,27.675201416015625,27.860342025756836,28.033187866210938,28.194547653198242,28.36347770690918,28.567167282104492,28.922636032104492
2025-06-21 20:00:00+00:00,14,20,27.0,31.0,28.0,26.9,True,27.80801010131836,26.752199172973633,27.192214965820312,27.469951629638672,27.643577575683594,27.80801010131836,27.969839096069336,28.130674362182617,28.321903228759766,28.677099227905273
2025-06-21 21:00:00+00:00,15,21,,31.0,28.0,26.5,False,27.773210525512695,26.66964340209961,27.12704086303711,27.418134689331055,27.600772857666016,27.773210525512695,27.937618255615234,28.09272575378418,28.300718307495117,28.650848388671875
2025-06-21 22:00:00+00:00,16,22,26.0,31.0,28.0,26.1,True,27.648094177246094,26.50502586364746,27.001338958740234,27.293344497680664,27.48751449584961,27.648094177246094,27.815805435180664,27.981321334838867,28.182111740112305,28.54546356201172
2025-06-21 23:00:00+00:00,17,23,27.0,31.0,27.0,25.9,True,27.410114288330078,26.18114471435547,26.730789184570312,27.030120849609375,27.236125946044922,27.410114288330078,27.587757110595703,27.77297592163086,28.000398635864258,28.388458251953125
2025-06-22 00:00:00+00:00,18,24,27.0,31.0,28.0,26.2,True,27.544239044189453,26.183311462402344,26.78523826599121,27.122573852539062,27.345523834228516,27.544239044189453,27.74300193786621,27.961576461791992,28.2302188873291,28.651113510131836
2025-06-22 01:00:00+00:00,19,25,28.0,31.0,28.0,26.5,True,27.85540771484375,26.352224349975586,27.027925491333008,27.39215087890625,27.635095596313477,27.85540771484375,28.082168579101562,28.329639434814453,28.642621994018555,29.119606018066406
2025-06-22 02:00:00+00:00,20,26,30.0,31.0,29.0,27.5,True,28.640512466430664,26.93681526184082,27.67257308959961,28.08460235595703,28.378080368041992,28.640512466430664,28.899803161621094,29.184831619262695,29.528409957885742,30.042470932006836
2025-06-22 03:00:00+00:00,21,27,30.0,31.0,30.0,28.1,True,29.489574432373047,27.42009925842285,28.280824661254883,28.791418075561523,29.163854598999023,29.489574432373047,29.814130783081055,30.170595169067383,30.565996170043945,31.177921295166016
2025-06-22 04:00:00+00:00,22,28,31.0,31.0,30.0,28.9,True,30.10018539428711,27.776752471923828,28.722768783569336,29.301626205444336,29.731428146362305,30.10018539428711,30.47352409362793,30.8690242767334,31.31394386291504,31.97226905822754
2025-06-22 05:00:00+00:00,23,29,32.0,31.0,31.0,29.8,True,30.524545669555664,28.004547119140625,29.010435104370117,29.641572952270508,30.10940170288086,30.524545669555664,30.929306030273438,31.346927642822266,31.821680068969727,32.50007629394531
2025-06-22 06:00:00+00:00,24,30,32.0,31.0,31.0,30.6,True,30.935762405395508,28.16301727294922,29.250181198120117,29.934566497802734,30.463350296020508,30.935762405395508,31.39470672607422,31.862150192260742,32.371437072753906,33.10540008544922
2025-06-22 07:00:00+00:00,25,31,32.0,31.0,31.0,31.1,True,31.45333480834961,28.330183029174805,29.517080307006836,30.284027099609375,30.890605926513672,31.45333480834961,31.994007110595703,32.540767669677734,33.106815338134766,33.94247817993164
2025-06-22 08:00:00+00:00,26,32,33.0,31.0,31.0,31.5,True,31.79757308959961,28.569997787475586,29.772356033325195,30.5770263671875,31.215187072753906,31.79757308959961,32.35597610473633,32.904083251953125,33.47587585449219,34.35231399536133
2025-06-22 09:00:00+00:00,27,33,33.0,31.0,31.0,30.0,True,31.899789810180664,28.583112716674805,29.79540252685547,30.612377166748047,31.282669067382812,31.899789810180664,32.50505828857422,33.09075927734375,33.68363952636719,34.563446044921875
2025-06-22 10:00:00+00:00,28,34,31.0,31.0,32.0,30.1,True,31.793359756469727,28.578893661499023,29.768247604370117,30.56171226501465,31.201990127563477,31.793359756469727,32.380165100097656,32.93671417236328,33.51933288574219,34.39603805541992
2025-06-22 11:00:00+00:00,29,35,32.0,31.0,31.0,29.9,True,31.332103729248047,28.288837432861328,29.398347854614258,30.144920349121094,30.758684158325195,31.332103729248047,31.900171279907227,32.44607925415039,33.01811981201172,33.88019561767578
2025-06-22 12:00:00+00:00,30,36,32.0,31.0,31.0,29.4,True,30.775671005249023,27.954559326171875,28.984790802001953,29.67376708984375,30.231067657470703,30.775671005249023,31.323867797851562,31.850961685180664,32.401302337646484,33.21685791015625
2025-06-22 13:00:00+00:00,31,37,31.0,31.0,30.0,28.5,True,30.12495231628418,27.7811336517334,28.667509078979492,29.226306915283203,29.68222999572754,30.12495231628418,30.57303237915039,31.0015811920166,31.451589584350586,32.16055679321289
2025-06-22 14:00:00+00:00,32,38,31.0,31.0,30.0,28.5,True,29.59821891784668,27.497407913208008,28.290401458740234,28.798059463500977,29.196365356445312,29.59821891784668,29.999713897705078,30.369915008544922,30.780017852783203,31.41912841796875
2025-06-22 15:00:00+00:00,33,39,30.0,31.0,29.0,27.9,True,29.006364822387695,27.148460388183594,27.85675811767578,28.304609298706055,28.665231704711914,29.006364822387695,29.352298736572266,29.680925369262695,30.05168342590332,30.636777877807617
2025-06-22 16:00:00+00:00,34,40,30.0,31.0,29.0,27.6,True,28.61823081970215,26.924800872802734,27.58319664001465,27.997234344482422,28.316356658935547,28.61823081970215,28.929290771484375,29.22054100036621,29.564714431762695,30.116680145263672
2025-06-22 17:00:00+00:00,35,41,30.0,31.0,29.0,26.9,True,28.412273406982422,26.822681427001953,27.440044403076172,27.833036422729492,28.130088806152344,28.412273406982422,28.68438148498535,28.965763092041016,29.28998565673828,29.81014060974121
2025-06-22 18:00:00+00:00,36,42,29.0,31.0,28.0,26.3,True,28.1612606048584,26.630395889282227,27.226444244384766,27.60118293762207,27.89543342590332,28.1612606048584,28.430889129638672,28.694135665893555,29.012027740478516,29.530954360961914
2025-06-22 19:00:00+00:00,37,43,29.0,31.0,28.0,26.0,True,27.938373565673828,26.448814392089844,27.03853416442871,27.397499084472656,27.68392562866211,27.938373565673828,28.181875228881836,28.438465118408203,28.72719383239746,29.215267181396484
2025-06-22 20:00:00+00:00,38,44,29.0,31.0,28.0,25.7,True,27.703807830810547,26.17855453491211,26.795963287353516,27.166465759277344,27.44642448425293,27.703807830810547,27.946369171142578,28.196733474731445,28.491270065307617,28.996496200561523
2025-06-22 21:00:00+00:00,39,45,29.0,31.0,28.0,25.6,True,27.667612075805664,26.147079467773438,26.751176834106445,27.143503189086914,27.422956466674805,27.667612075805664,27.893470764160156,28.137331008911133,28.447586059570312,28.95435905456543
2025-06-22 22:00:00+00:00,40,46,29.0,31.0,28.0,25.2,True,27.482454299926758,25.895296096801758,26.54047393798828,26.943857192993164,27.23004722595215,27.482454299926758,27.71196746826172,27.96236228942871,28.295639038085938,28.834203720092773
2025-06-22 23:00:00+00:00,41,47,28.0,31.0,27.0,25.2,True,27.345144271850586,25.702280044555664,26.39403533935547,26.804628372192383,27.101350784301758,27.345144271850586,27.587886810302734,27.856826782226562,28.224166870117188,28.800281524658203
2025-06-23 00:00:00+00:00,42,48,28.0,31.0,28.0,25.1,True,27.467025756835938,25.760498046875,26.47810173034668,26.896461486816406,27.208858489990234,27.467025756835938,27.72986602783203,28.036741256713867,28.426498413085938,29.0557918548584
2025-06-23 01:00:00+00:00,43,49,27.0,31.0,28.0,25.0,True,27.876789093017578,26.02987289428711,26.784286499023438,27.253589630126953,27.58561134338379,27.876789093017578,28.17779541015625,28.510112762451172,28.939327239990234,29.62813949584961
2025-06-23 02:00:00+00:00,44,50,30.0,31.0,29.0,25.4,True,28.593700408935547,26.61880111694336,27.407882690429688,27.908618927001953,28.277158737182617,28.593700408935547,28.93781089782715,29.304916381835938,29.786985397338867,30.506195068359375
2025-06-23 03:00:00+00:00,45,51,30.0,31.0,30.0,25.8,True,29.486421585083008,27.175209045410156,28.064329147338867,28.65528678894043,29.098012924194336,29.486421585083008,29.904773712158203,30.34854507446289,30.88620376586914,31.70305633544922
2025-06-23 04:00:00+00:00,46,52,31.0,31.0,30.0,26.3,True,30.114267349243164,27.621063232421875,28.568336486816406,29.187631607055664,29.666580200195312,30.114267349243164,30.549787521362305,31.022377014160156,31.59122657775879,32.4294319152832
2025-06-23 05:00:00+00:00,47,53,,31.0,31.0,28.2,False,30.671615600585938,27.896743774414062,28.901750564575195,29.596630096435547,30.159610748291016,30.671615600585938,31.18221664428711,31.722089767456055,32.34299087524414,33.25313186645508
2025-06-23 06:00:00+00:00,48,54,33.0,31.0,31.0,29.1,True,31.176912307739258,28.156147003173828,29.221054077148438,29.968040466308594,30.600704193115234,31.176912307739258,31.73092269897461,32.31024932861328,32.974910736083984,33.938514709472656
