valid_time,lead_hours,run_lead_hours,observed_c,persistence_c,yesterday_c,ecmwf_ifs_c,scored,timesfm_c,timesfm_p10_c,timesfm_p20_c,timesfm_p30_c,timesfm_p40_c,timesfm_p50_c,timesfm_p60_c,timesfm_p70_c,timesfm_p80_c,timesfm_p90_c
2025-06-26 14:00:00+00:00,32,38,28.0,30.0,29.0,28.7,True,29.37681007385254,27.272258758544922,28.049428939819336,28.569377899169922,28.998249053955078,29.37681007385254,29.747446060180664,30.136241912841797,30.612102508544922,31.30768585205078
2025-06-26 15:00:00+00:00,33,39,28.0,30.0,29.0,28.4,True,28.95330238342285,27.00684928894043,27.744497299194336,28.225868225097656,28.611392974853516,28.95330238342285,29.284103393554688,29.642406463623047,30.075576782226562,30.711870193481445
2025-06-26 16:00:00+00:00,34,40,28.0,30.0,29.0,28.2,True,28.591934204101562,26.765419006347656,27.469511032104492,27.92182159423828,28.283641815185547,28.591934204101562,28.899185180664062,29.223438262939453,29.617042541503906,30.20612144470215
2025-06-26 17:00:00+00:00,35,41,27.0,30.0,28.0,28.3,True,28.28505516052246,26.576614379882812,27.22540855407715,27.649961471557617,27.981494903564453,28.28505516052246,28.56440544128418,28.879056930541992,29.232206344604492,29.781665802001953
2025-06-26 18:00:00+00:00,36,42,27.0,30.0,27.0,27.7,True,27.915956497192383,26.238723754882812,26.881982803344727,27.29030418395996,27.619739532470703,27.915956497192383,28.201814651489258,28.50263023376465,28.844263076782227,29.396743774414062
2025-06-26 19:00:00+00:00,37,43,27.0,30.0,27.0,26.7,True,27.668315887451172,26.09063148498535,26.685245513916016,27.06728744506836,27.39166831970215,27.668315887451172,27.936750411987305,28.223026275634766,28.534198760986328,29.05326271057129
2025-06-26 20:00:00+00:00,38,44,27.0,30.0,27.0,27.0,True,27.441017150878906,25.83922576904297,26.450441360473633,26.843955993652344,27.160005569458008,27.441017150878906,27.706947326660156,28.002235412597656,28.319515228271484,28.86231803894043
2025-06-26 21:00:00+00:00,39,45,27.0,30.0,26.0,26.8,True,27.39242172241211,25.806367874145508,26.40105628967285,26.800430297851562,27.119945526123047,27.39242172241211,27.645235061645508,27.927650451660156,28.270252227783203,28.843101501464844
2025-06-26 22:00:00+00:00,40,46,27.0,30.0,26.0,26.9,True,27.259342193603516,25.6052303314209,26.237653732299805,26.649917602539062,26.984617233276367,27.259342193603516,27.51709747314453,27.809078216552734,28.189170837402344,28.819217681884766
2025-06-26 23:00:00+00:00,41,47,26.0,30.0,26.0,26.6,True,27.092205047607422,25.472606658935547,26.11053466796875,26.525787353515625,26.836811065673828,27.092205047607422,27.34579849243164,27.648454666137695,28.061113357543945,28.722009658813477
2025-06-27 00:00:00+00:00,42,48,27.0,30.0,26.0,27.0,True,27.22834587097168,25.4396915435791,26.143360137939453,26.58641242980957,26.948253631591797,27.22834587097168,27.534929275512695,27.90235137939453,28.381431579589844,29.130250930786133
2025-06-27 01:00:00+00:00,43,49,29.0,30.0,26.0,26.8,True,27.71748924255371,25.736797332763672,26.49789810180664,26.99773597717285,27.379905700683594,27.71748924255371,28.071046829223633,28.477113723754883,29.03049659729004,29.858325958251953
2025-06-27 02:00:00+00:00,44,50,30.0,30.0,27.0,26.0,True,28.62799835205078,26.435529708862305,27.260944366455078,27.80282211303711,28.24629020690918,28.62799835205078,29.045047760009766,29.507596969604492,30.124475479125977,31.03837776184082
2025-06-27 03:00:00+00:00,45,51,30.0,30.0,27.0,27.7,True,29.715993881225586,27.096904754638672,28.053911209106445,28.713701248168945,29.242258071899414,29.715993881225586,30.220073699951172,30.77083969116211,31.45948028564453,32.457862854003906
2025-06-27 04:00:00+00:00,46,52,31.0,30.0,28.0,29.1,True,30.63689422607422,27.70066261291504,28.735593795776367,29.458078384399414,30.072221755981445,30.63689422607422,31.1978759765625,31.811786651611328,32.55029296875,33.60414123535156
2025-06-27 05:00:00+00:00,47,53,32.0,30.0,29.0,30.8,True,31.203737258911133,28.16538429260254,29.21318244934082,29.96987533569336,30.617170333862305,31.203737258911133,31.801536560058594,32.444156646728516,33.17802429199219,34.217071533203125
2025-06-27 06:00:00+00:00,48,54,33.0,30.0,30.0,31.8,True,31.81944465637207,28.71295928955078,29.76728057861328,30.53143310546875,31.20136833190918,31.81944465637207,32.42557907104492,33.05613327026367,33.769161224365234,34.778656005859375
