valid_time,lead_hours,run_lead_hours,observed_c,persistence_c,yesterday_c,ecmwf_ifs_c,scored,timesfm_c,timesfm_p10_c,timesfm_p20_c,timesfm_p30_c,timesfm_p40_c,timesfm_p50_c,timesfm_p60_c,timesfm_p70_c,timesfm_p80_c,timesfm_p90_c
2025-06-01 23:00:00+00:00,17,23,27.0,29.0,25.0,23.9,True,25.292430877685547,23.976226806640625,24.444969177246094,24.777433395385742,25.051210403442383,25.292430877685547,25.550073623657227,25.834745407104492,26.230361938476562,26.899370193481445
2025-06-02 00:00:00+00:00,18,24,27.0,29.0,25.0,24.3,True,25.337265014648438,23.97042465209961,24.453845977783203,24.80234718322754,25.081615447998047,25.337265014648438,25.608537673950195,25.931236267089844,26.38703727722168,27.106809616088867
2025-06-02 01:00:00+00:00,19,25,26.0,29.0,25.0,25.0,True,25.664920806884766,24.197351455688477,24.721187591552734,25.09173011779785,25.38511848449707,25.664920806884766,25.9648494720459,26.350393295288086,26.880727767944336,27.674129486083984
2025-06-02 02:00:00+00:00,20,26,26.0,29.0,26.0,25.8,True,26.320987701416016,24.76349449157715,25.2994327545166,25.679386138916016,26.00711441040039,26.320987701416016,26.6636962890625,27.100997924804688,27.676332473754883,28.523649215698242
2025-06-02 03:00:00+00:00,21,27,25.0,29.0,26.0,27.3,True,27.154287338256836,25.34163475036621,25.963886260986328,26.407163619995117,26.79153823852539,27.154287338256836,27.55816078186035,28.077457427978516,28.711122512817383,29.6621036529541
2025-06-02 04:00:00+00:00,22,28,26.0,29.0,27.0,28.1,True,27.884246826171875,25.627988815307617,26.375490188598633,26.933786392211914,27.41917610168457,27.884246826171875,28.395919799804688,29.02336883544922,29.775928497314453,30.851806640625
2025-06-02 05:00:00+00:00,23,29,26.0,29.0,28.0,29.1,True,28.50306510925293,25.950593948364258,26.801050186157227,27.421749114990234,27.967485427856445,28.50306510925293,29.07101058959961,29.755107879638672,30.577484130859375,31.728296279907227
2025-06-02 06:00:00+00:00,24,30,27.0,29.0,29.0,30.0,True,28.977664947509766,26.18959617614746,27.106136322021484,27.766324996948242,28.37392234802246,28.977664947509766,29.628963470458984,30.36890411376953,31.23578453063965,32.463165283203125
2025-06-02 07:00:00+00:00,25,31,29.0,29.0,27.0,30.5,True,29.433059692382812,26.534835815429688,27.468517303466797,28.151290893554688,28.793010711669922,29.433059692382812,30.104042053222656,30.8663330078125,31.73712730407715,33.00439453125
2025-06-02 08:00:00+00:00,26,32,29.0,29.0,28.0,31.0,True,29.809497833251953,26.829843521118164,27.78468132019043,28.496936798095703,29.15585708618164,29.809497833251953,30.493022918701172,31.251861572265625,32.12572479248047,33.43362045288086
2025-06-02 09:00:00+00:00,27,33,30.0,29.0,28.0,31.4,True,29.912443161010742,26.870908737182617,27.842416763305664,28.55925941467285,29.236568450927734,29.912443161010742,30.60622215270996,31.37496566772461,32.246646881103516,33.51324462890625
