valid_time,nwp_c,segment_origin,run,run_lead_hours
2025-04-22 06:00:00+00:00,34.5,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,30
2025-04-22 07:00:00+00:00,35.3,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,31
2025-04-22 08:00:00+00:00,35.7,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,32
2025-04-22 09:00:00+00:00,35.5,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,33
2025-04-22 10:00:00+00:00,35.7,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,34
2025-04-22 11:00:00+00:00,35.6,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,35
2025-04-22 12:00:00+00:00,34.3,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,36
2025-04-22 13:00:00+00:00,31.7,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,37
2025-04-22 14:00:00+00:00,29.9,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,38
2025-04-22 15:00:00+00:00,29.0,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,39
2025-04-22 16:00:00+00:00,28.0,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,40
2025-04-22 17:00:00+00:00,27.4,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,41
2025-04-22 18:00:00+00:00,27.6,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,42
2025-04-22 19:00:00+00:00,27.5,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,43
2025-04-22 20:00:00+00:00,26.7,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,44
2025-04-22 21:00:00+00:00,26.6,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,45
2025-04-22 22:00:00+00:00,25.9,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,46
2025-04-22 23:00:00+00:00,25.3,2025-04-21 06:00:00+00:00,2025-04-21 00:00:00+00:00,47
